Source,Target,Weight
ALK,APT,0.923
ALK,AQUA,0.885
ALK,AR,0.772
ALK,ARC,0.809
ALK,ARGO,0.806
ALK,ARI,0.902
ALK,ARLO,0.896
ALK,ARMK,0.84
ALK,ARNC,0.583
ALK,AROC,0.897
ALK,ARR,0.992
ALK,ASA,0.665
ALK,ASB,0.823
ALK,ASC,0.739
ALK,ASIX,0.665
ALK,ASPL,0.925
ALK,ATCO,0.932
ALK,AVD,0.851
ALL,ALLE,0.883
ALL,ALLY,0.781
ALL,ALSN,0.601
ALL,AMCR,0.931
ALL,AME,0.813
ALL,AMH,0.6
ALL,AMK,0.979
ALL,AN,0.97
ALL,ANTM,0.827
ALL,AONE,0.594
ALL,AP,0.864
ALL,APAM,0.719
ALL,APD,0.789
ALL,APG,0.773
ALL,APH,0.838
ALL,APO,0.7
ALL,AQN,0.722
ALL,AQNA,0.605
ALL,ARCH,0.802
ALL,ARD,0.707
ALL,ASAQ,0.959
ALL,ASPN,0.929
ALL,ASR,0.696
ALL,ATEN,0.619
ALL,ATGE,0.613
ALL,ATH,0.681
ALL,ATO,0.802
ALL,ATUS,0.669
ALLE,ALLY,0.748
ALLE,ALSN,0.704
ALLE,AMCR,0.984
ALLE,AMK,0.913
ALLE,AMN,0.821
ALLE,AMP,0.81
ALLE,AN,0.749
ALLE,AON,0.624
ALLE,AONE,0.616
ALLE,AP,0.993
ALLE,APAM,0.7
ALLE,APD,0.789
ALLE,APG,0.627
ALLE,ARCH,0.848
ALLE,ARD,0.601
ALLE,ARW,0.711
ALLE,ASAQ,0.758
ALLE,ASH,0.68
ALLE,ASPN,0.706
ALLE,ATI,0.742
ALLE,ATMR,0.6
ALLE,ATUS,0.831
ALLY,ALTG,0.657
ALLY,AMCR,0.717
ALLY,AMK,0.885
ALLY,AMP,0.766
ALLY,AN,0.772
ALLY,AONE,0.94
ALLY,AP,0.807
ALLY,APG,0.879
ALLY,APO,0.705
ALLY,APTV,0.644
ALLY,ARCH,0.72
ALLY,ARCO,0.698
ALLY,ARW,0.604
ALLY,ASA,0.606
ALLY,ASAQ,0.811
ALLY,ASGI,0.71
ALLY,ASPN,0.659
ALLY,ATGE,0.624
ALLY,ATH,0.712
ALLY,ATUS,0.904
ALSN,AMCR,0.676
ALSN,AME,0.71
ALSN,AMH,0.725
ALSN,AMN,0.689
ALSN,AOD,0.884
ALSN,AON,0.82
ALSN,AOS,0.586
ALSN,AP,0.641
ALSN,APAM,0.593
ALSN,APD,0.927
ALSN,ARCH,0.833
ALSN,ASR,0.882
ALSN,ATI,0.915
ALSN,ATMR,0.797
ALSN,ATR,0.644
ALTG,ALX,0.928
ALTG,AMRC,0.755
ALTG,AN,0.684
ALTG,ANTM,0.595
ALTG,APG,0.841
ALTG,APH,0.641
ALTG,APO,0.927
ALTG,APTS,0.593
ALTG,AQN,0.615
ALTG,ARCO,0.725
ALTG,ARES,0.791
ALTG,ASAN,0.683
ALTG,ASAQ,0.742
ALTG,ASGI,0.856
ALTG,ASPN,0.687
ALTG,ASX,0.764
ALTG,ATEN,0.588
ALTG,ATGE,0.904
ALTG,ATH,0.912
ALTG,AUY,0.665
ALTG,AVAN,0.713
ALUS,AMOV,0.735
ALUS,AMX,0.767
ALUS,APSG,0.857
ALUS,ATA,0.968
ALUS,ATC,0.861
ALV,AM,0.902
ALV,AMBC,0.879
ALV,AMC,0.774
ALV,AMOV,0.696
ALV,AMP,0.667
ALV,AMPY,0.625
ALV,AMR,0.68
ALV,AMRX,0.761
ALV,AMWL,0.773
ALV,AMX,0.635
ALV,ANF,0.942
ALV,AONE,0.663
ALV,APLE,0.992
ALV,APRN,0.861
ALV,APTV,0.869
ALV,APT,0.798
ALV,AQUA,0.918
ALV,AR,0.898
ALV,ARC,0.987
ALV,ARGO,0.926
ALV,ARI,0.937
ALV,ARLO,0.908
ALV,ARMK,0.97
ALV,ARNC,0.89
ALV,AROC,0.943
ALV,ARR,0.922
ALV,ARW,0.715
ALV,ASA,0.768
ALV,ASAI,0.796
ALV,ASB,0.952
ALV,ASC,0.729
ALV,ASGN,0.622
ALV,ASH,0.666
ALV,ASIX,0.864
ALV,ASPL,0.772
ALV,ATC,0.619
ALV,ATCO,0.956
ALV,ATHM,0.826
ALV,ATKR,0.697
ALV,ATUS,0.629
ALV,AVAL,0.677
ALV,AVD,0.741
ALX,AMPY,0.631
ALX,AMRC,0.879
ALX,APG,0.685
ALX,APO,0.742
ALX,APTS,0.616
ALX,ARES,0.617
ALX,ASGI,0.721
ALX,ASX,0.628
ALX,ATGE,0.738
ALX,ATH,0.726
AM,AMBC,0.928
AM,AMC,0.625
AM,AMP,0.795
AM,AMPY,0.65
AM,AMR,0.828
AM,AMRX,0.838
AM,AMWL,0.82
AM,ANF,0.84
AM,AONE,0.651
AM,APLE,0.927
AM,APRN,0.742
AM,APTV,0.772
AM,APT,0.696
AM,AQUA,0.848
AM,AR,0.884
AM,ARC,0.857
AM,ARGO,0.949
AM,ARI,0.905
AM,ARLO,0.872
AM,ARMK,0.824
AM,ARNC,0.824
AM,AROC,0.99
AM,ARR,0.908
AM,ARW,0.823
AM,ASAI,0.672
AM,ASB,0.957
AM,ASGN,0.781
AM,ASH,0.784
AM,ASIX,0.909
AM,ASPL,0.618
AM,ATCO,0.802
AM,ATHM,0.75
AM,ATKR,0.827
AM,ATUS,0.757
AM,AVA,0.59
AM,AVD,0.788
AMBC,AMC,0.754
AMBC,AMP,0.642
AMBC,AMR,0.902
AMBC,AMRX,0.76
AMBC,AMWL,0.971
AMBC,ANF,0.903
AMBC,APLE,0.87
AMBC,APRN,0.891
AMBC,APTV,0.613
AMBC,APT,0.761
AMBC,AQUA,0.938
AMBC,AR,0.989
AMBC,ARC,0.815
AMBC,ARGO,0.992
AMBC,ARI,0.962
AMBC,ARLO,0.951
AMBC,ARMK,0.89
AMBC,ARNC,0.84
AMBC,AROC,0.952
AMBC,ARR,0.854
AMBC,ARW,0.753
AMBC,ASAI,0.842
AMBC,ASB,0.977
AMBC,ASGN,0.912
AMBC,ASH,0.762
AMBC,ASIX,0.968
AMBC,ATCO,0.797
AMBC,ATHM,0.89
AMBC,ATKR,0.916
AMBC,AVA,0.613
AMBC,AVD,0.892
AMC,AMOV,0.857
AMC,AMPY,0.773
AMC,AMRX,0.786
AMC,AMWL,0.779
AMC,AMX,0.779
AMC,ANF,0.935
AMC,APLE,0.691
AMC,APRN,0.953
AMC,APTV,0.684
AMC,APT,0.982
AMC,AQUA,0.929
AMC,AR,0.8
AMC,ARC,0.689
AMC,ARGO,0.737
AMC,ARI,0.885
AMC,ARLO,0.915
AMC,ARMK,0.871
AMC,AROC,0.725
AMC,ARR,0.843
AMC,ASAI,0.629
AMC,ASB,0.73
AMC,ASC,0.891
AMC,ASIX,0.603
AMC,ASPL,0.883
AMC,ATC,0.651
AMC,ATCO,0.893
AMC,ATHM,0.619
AMC,AVD,0.896
AMCR,AME,0.637
AMCR,AMK,0.933
AMCR,AMN,0.766
AMCR,AMP,0.696
AMCR,AN,0.815
AMCR,ANTM,0.595
AMCR,AP,0.964
AMCR,APAM,0.795
AMCR,APD,0.767
AMCR,APG,0.673
AMCR,APH,0.598
AMCR,ARCH,0.797
AMCR,ARD,0.715
AMCR,ASAQ,0.829
AMCR,ASPN,0.81
AMCR,ASR,0.599
AMCR,ATI,0.72
AMCR,ATO,0.685
AMCR,ATUS,0.742
AME,AMG,0.695
AME,AMH,0.874
AME,AMK,0.701
AME,AMT,0.739
AME,AN,0.854
AME,ANTM,0.965
AME,APAM,0.617
AME,APD,0.835
AME,APH,0.949
AME,APO,0.664
AME,AQN,0.721
AME,AQNA,0.6
AME,AQNB,0.655
AME,ARCH,0.718
AME,ARCO,0.63
AME,ARE,0.675
AME,ARES,0.753
AME,ASAN,0.642
AME,ASAQ,0.739
AME,ASG,0.596
AME,ASPN,0.75
AME,ASR,0.943
AME,ASX,0.684
AME,ATEN,0.811
AME,ATGE,0.654
AME,ATH,0.66
AME,ATO,0.881
AME,AU,0.738
AME,AUY,0.623
AME,AVAN,0.752
AME,AVB,0.759
AME,AVK,0.636
AMG,AMH,0.938
AMG,AMT,0.913
AMG,ANET,0.821
AMG,ANTM,0.634
AMG,APAM,0.759
AMG,AQN,0.742
AMG,AQNA,0.764
AMG,AQNB,0.959
AMG,ARDC,0.617
AMG,ARE,0.842
AMG,ARL,0.947
AMG,ASG,0.922
AMG,ASR,0.684
AMG,ATEN,0.794
AMG,ATO,0.855
AMG,ATTO,0.795
AMG,AU,0.807
AMG,AVB,0.928
AMG,AVK,0.845
AMH,AMT,0.846
AMH,AN,0.594
AMH,ANET,0.666
AMH,ANTM,0.78
AMH,AOD,0.586
AMH,APAM,0.777
AMH,APD,0.674
AMH,APH,0.715
AMH,AQN,0.71
AMH,AQNA,0.669
AMH,AQNB,0.867
AMH,ARE,0.748
AMH,ARL,0.875
AMH,ASG,0.861
AMH,ASPN,0.594
AMH,ASR,0.892
AMH,ATEN,0.779
AMH,ATI,0.638
AMH,ATO,0.904
AMH,ATTO,0.592
AMH,AU,0.752
AMH,AVB,0.867
AMH,AVK,0.732
AMK,AMP,0.675
AMK,AN,0.938
AMK,ANTM,0.727
AMK,AONE,0.726
AMK,AP,0.917
AMK,APAM,0.616
AMK,APD,0.754
AMK,APG,0.836
AMK,APH,0.757
AMK,APO,0.689
AMK,AQN,0.604
AMK,ARCH,0.822
AMK,ARCO,0.59
AMK,ARD,0.668
AMK,ASAQ,0.947
AMK,ASPN,0.879
AMK,ATGE,0.592
AMK,ATH,0.676
AMK,ATO,0.665
AMK,ATUS,0.796
AMN,AMP,0.733
AMN,AMR,0.777
AMN,AOS,0.816
AMN,AP,0.8
AMN,APAM,0.635
AMN,ARCH,0.593
AMN,ARW,0.766
AMN,ASGN,0.696
AMN,ASH,0.815
AMN,ASIX,0.584
AMN,ATI,0.884
AMN,ATKR,0.745
AMN,ATMR,0.786
AMN,ATR,0.915
AMN,ATUS,0.613
AMN,AVA,0.795
AMOV,AMX,0.989
AMOV,ANF,0.786
AMOV,APLE,0.606
AMOV,APRN,0.81
AMOV,APSG,0.697
AMOV,APTV,0.617
AMOV,APT,0.791
AMOV,AQUA,0.741
AMOV,AR,0.601
AMOV,ARC,0.685
AMOV,ARI,0.672
AMOV,ARLO,0.691
AMOV,ARMK,0.809
AMOV,ARR,0.617
AMOV,ASA,0.674
AMOV,ASAI,0.628
AMOV,ASC,0.974
AMOV,ASPL,0.79
AMOV,ATA,0.662
AMOV,ATC,0.817
AMOV,ATCO,0.824
AMOV,AVAL,0.774
AMP,AMR,0.768
AMP,AON,0.756
AMP,AONE,0.819
AMP,AP,0.859
AMP,APD,0.622
AMP,APLE,0.754
AMP,AR,0.589
AMP,ARC,0.707
AMP,ARCH,0.792
AMP,ARGO,0.704
AMP,ARNC,0.828
AMP,AROC,0.728
AMP,ARW,0.973
AMP,ASB,0.731
AMP,ASGN,0.594
AMP,ASH,0.934
AMP,ASIX,0.774
AMP,ATHM,0.64
AMP,ATKR,0.744
AMP,ATMR,0.767
AMP,ATUS,0.967
AMPY,AMRC,0.742
AMPY,AMRX,0.956
AMPY,ANF,0.734
AMPY,APLE,0.587
AMPY,APRN,0.637
AMPY,APTS,0.71
AMPY,APTV,0.81
AMPY,APT,0.874
AMPY,AQUA,0.706
AMPY,ARI,0.712
AMPY,ARLO,0.728
AMPY,ARMK,0.597
AMPY,AROC,0.687
AMPY,ARR,0.871
AMPY,ASC,0.655
AMPY,ASPL,0.905
AMPY,ATCO,0.763
AMPY,AVD,0.783
AMR,AMWL,0.878
AMR,ANF,0.64
AMR,AOS,0.76
AMR,APLE,0.71
AMR,APRN,0.647
AMR,AQUA,0.703
AMR,AR,0.869
AMR,ARC,0.64
AMR,ARGO,0.889
AMR,ARI,0.752
AMR,ARLO,0.726
AMR,ARMK,0.666
AMR,ARNC,0.829
AMR,AROC,0.807
AMR,ARR,0.583
AMR,ARW,0.881
AMR,ASAI,0.81
AMR,ASB,0.864
AMR,ASGN,0.968
AMR,ASH,0.922
AMR,ASIX,0.955
AMR,ATHM,0.871
AMR,ATKR,0.999
AMR,ATMR,0.763
AMR,ATR,0.768
AMR,ATUS,0.606
AMR,AVA,0.754
AMR,AVD,0.667
